0.000000000000000000e+00 2.800166353596044377e+00
4.882812500000000000e-02 2.816565682195417253e+00
9.765625000000000000e-02 2.720010424359490031e+00
1.464843750000000000e-01 2.375414784817390323e+00
1.953125000000000000e-01 1.968995150030816932e+00
2.441406250000000000e-01 1.767049072320104441e+00
2.929687500000000000e-01 1.769499623836895630e+00
3.417968750000000000e-01 1.742330820556343696e+00
3.906250000000000000e-01 1.595042991534286525e+00
4.394531250000000000e-01 1.481704320928181939e+00
4.882812500000000000e-01 1.494142308132973662e+00
5.371093750000000000e-01 1.559850177330035059e+00
5.859375000000000000e-01 1.592579809986077510e+00
6.347656250000000000e-01 1.613558328711832246e+00
6.835937500000000000e-01 1.699304438376473048e+00
7.324218750000000000e-01 1.845634559359830451e+00
7.812500000000000000e-01 1.974262049917130390e+00
8.300781250000000000e-01 2.039173459559973089e+00
8.789062500000000000e-01 2.093091744550943378e+00
9.277343750000000000e-01 2.273660508997550345e+00
9.765625000000000000e-01 2.575641444489767728e+00
1.025390625000000000e+00 2.730827459693877746e+00
1.074218750000000000e+00 2.656181913415406992e+00
1.123046875000000000e+00 2.588354233491342082e+00
1.171875000000000000e+00 2.629644048367968168e+00
1.220703125000000000e+00 2.743918027633500234e+00
1.269531250000000000e+00 2.949341593640772974e+00
1.318359375000000000e+00 3.184936808762151017e+00
1.367187500000000000e+00 3.268407471526265429e+00
1.416015625000000000e+00 3.231277549262741022e+00
1.464843750000000000e+00 3.359240524123544791e+00
1.513671875000000000e+00 3.496240474698783629e+00
1.562500000000000000e+00 3.167588858934953233e+00
1.611328125000000000e+00 2.559703737450877092e+00
1.660156250000000000e+00 2.178109791827738562e+00
1.708984375000000000e+00 2.025181413436566658e+00
1.757812500000000000e+00 1.893315835142232562e+00
1.806640625000000000e+00 1.757125593459044621e+00
1.855468750000000000e+00 1.670422853584264233e+00
1.904296875000000000e+00 1.622084287801978775e+00
1.953125000000000000e+00 1.544503677555487009e+00
2.001953125000000000e+00 1.391097278970392592e+00
2.050781250000000000e+00 1.184329758434707669e+00
2.099609375000000000e+00 9.987629262117629914e-01
2.148437500000000000e+00 8.777294986373695984e-01
2.197265625000000000e+00 8.172377013867061502e-01
2.246093750000000000e+00 8.104200075154953664e-01
2.294921875000000000e+00 8.165514926183286004e-01
2.343750000000000000e+00 7.847090448502962445e-01
2.392578125000000000e+00 7.566476917076441211e-01
2.441406250000000000e+00 8.145955852697716049e-01
2.490234375000000000e+00 9.425563251438767720e-01
2.539062500000000000e+00 1.042039156720446780e+00
2.587890625000000000e+00 1.069557657613326107e+00
2.636718750000000000e+00 1.075261637108184898e+00
2.685546875000000000e+00 1.092441090855039709e+00
2.734375000000000000e+00 1.087549898736554832e+00
2.783203125000000000e+00 1.052194982723391625e+00
2.832031250000000000e+00 1.043466022584078612e+00
2.880859375000000000e+00 1.082626127903686841e+00
2.929687500000000000e+00 1.108761085529076595e+00
2.978515625000000000e+00 1.112383371708802748e+00
3.027343750000000000e+00 1.143254765155154784e+00
3.076171875000000000e+00 1.146134638894207081e+00
3.125000000000000000e+00 1.054530981411820445e+00
3.173828125000000000e+00 9.321205970699497634e-01
3.222656250000000000e+00 8.695021255905350799e-01
3.271484375000000000e+00 8.992077746254351078e-01
3.320312500000000000e+00 9.792410945197614902e-01
3.369140625000000000e+00 1.018483744224715659e+00
3.417968750000000000e+00 9.824464226671895117e-01
3.466796875000000000e+00 9.319277599275823665e-01
3.515625000000000000e+00 9.427048864582485699e-01
3.564453125000000000e+00 9.898511569986754299e-01
3.613281250000000000e+00 9.923204117431346782e-01
3.662109375000000000e+00 9.653463416085334980e-01
3.710937500000000000e+00 9.483641025177514949e-01
3.759765625000000000e+00 9.418709980394404102e-01
3.808593750000000000e+00 9.664479407243522502e-01
3.857421875000000000e+00 1.007804351583038160e+00
3.906250000000000000e+00 1.019944640073462416e+00
3.955078125000000000e+00 1.005773417200308772e+00
4.003906250000000000e+00 1.001861873773525424e+00
4.052734375000000000e+00 1.036689063591019089e+00
4.101562500000000000e+00 1.078979692207943542e+00
4.150390625000000000e+00 1.055432160329074387e+00
